acclr(x),acclr(y),acclr(z),gyro(x),gyro(y),gyro(z)
0.19,-0.1,11.05,-0.05,-0.04,-0.04
0.19,-0.07,11.33,-0.04,0,-0.04
0.23,-0.05,11.11,-0.03,0.03,-0.04
0.39,-0.01,10.25,-0.02,0.06,-0.04
0.59,-0.05,9.51,-0.02,0.07,-0.04
0.64,-0.06,8.47,-0.04,0.06,-0.04
0.74,-0.07,7.74,-0.04,0.04,-0.04
0.71,-0.08,7.56,-0.05,0,-0.04
0.69,-0.11,7.85,-0.07,-0.03,-0.04
0.58,-0.12,8.5,-0.08,-0.06,-0.05
0.51,-0.12,9.12,-0.08,-0.08,-0.05
0.37,-0.08,9.87,-0.07,-0.07,-0.04
0.25,-0.11,10.55,-0.06,-0.06,-0.04
0.22,-0.13,11.2,-0.04,-0.03,-0.04
0.18,-0.07,11.28,-0.04,0,-0.04
0.25,-0.07,11.06,-0.03,0.03,-0.04
0.38,-0.08,10.3,-0.02,0.06,-0.04
0.53,-0.09,9.53,-0.03,0.07,-0.04
0.62,-0.03,8.42,-0.04,0.06,-0.04
0.77,-0.01,7.75,-0.04,0.04,-0.04
0.76,-0.08,7.57,-0.05,0,-0.04
0.6,-0.1,7.95,-0.07,-0.03,-0.05
0.58,-0.15,8.47,-0.08,-0.06,-0.05
0.49,-0.12,9.07,-0.08,-0.07,-0.05
0.45,-0.1,9.44,-0.08,-0.09,-0.04
0.22,-0.12,10.35,-0.06,-0.07,-0.04
0.21,-0.06,11.17,-0.05,-0.04,-0.04
0.07,-0.1,11.56,-0.03,-0.01,-0.04
0.25,-0.09,11.18,-0.03,0.04,-0.04
0.37,0,10.51,-0.02,0.07,-0.04
0.53,0,9.43,-0.02,0.08,-0.04
0.6,-0.04,8.49,-0.03,0.07,-0.04
0.85,0.01,7.62,-0.03,0.04,-0.04
0.74,-0.15,7.72,-0.05,0,-0.04
0.68,-0.2,8.15,-0.07,-0.03,-0.04
0.59,-0.2,8.51,-0.09,-0.05,-0.04
0.56,-0.08,8.85,-0.1,-0.08,-0.04
0.43,0.01,9.38,-0.08,-0.09,-0.04
0.26,-0.13,10.51,-0.06,-0.07,-0.04
0.09,-0.15,11.27,-0.05,-0.04,-0.04
0.16,-0.07,11.46,-0.04,0,-0.04
0.2,-0.04,11.12,-0.03,0.04,-0.04
0.29,-0.09,10.51,-0.02,0.07,-0.04
0.48,-0.08,9.69,-0.02,0.08,-0.04
0.64,-0.05,8.52,-0.03,0.06,-0.04
0.7,-0.09,7.67,-0.04,0.04,-0.04
0.73,-0.11,7.61,-0.05,0,-0.04
0.69,-0.17,7.96,-0.06,-0.03,-0.04
0.62,-0.17,8.59,-0.08,-0.06,-0.04
0.49,-0.18,9.04,-0.09,-0.07,-0.04
0.43,0.01,9.63,-0.08,-0.08,-0.04
0.25,-0.01,10.33,-0.06,-0.08,-0.04
0.14,-0.11,11.3,-0.05,-0.05,-0.04
0.16,-0.11,11.58,-0.03,0,-0.04
0.22,-0.04,11.17,-0.03,0.05,-0.04
0.33,-0.06,10.48,-0.02,0.08,-0.04
0.52,-0.06,9.49,-0.02,0.09,-0.04
0.67,-0.04,8.28,-0.03,0.07,-0.04
0.75,-0.03,7.59,-0.03,0.03,-0.04
0.72,-0.12,7.75,-0.05,0,-0.04
0.68,-0.2,8.16,-0.07,-0.03,-0.04
0.58,-0.2,8.61,-0.09,-0.06,-0.04
0.47,-0.07,9,-0.09,-0.08,-0.04
0.41,-0.06,9.48,-0.08,-0.09,-0.04
0.22,-0.1,10.58,-0.06,-0.08,-0.04
0.12,-0.13,11.37,-0.05,-0.05,-0.04
0.13,-0.08,11.66,-0.04,-0.01,-0.04
0.22,-0.06,11.27,-0.03,0.05,-0.04
0.35,-0.04,10.47,-0.02,0.08,-0.04
0.53,-0.03,9.32,-0.02,0.08,-0.04
0.67,0,8.34,-0.03,0.07,-0.04
0.77,-0.02,7.6,-0.03,0.04,-0.04
0.75,-0.02,7.6,-0.05,0,-0.04
0.65,-0.15,7.95,-0.07,-0.03,-0.04
0.57,-0.13,8.47,-0.08,-0.05,-0.04
0.48,-0.13,9.2,-0.08,-0.07,-0.04
0.37,-0.11,9.85,-0.07,-0.07,-0.04
0.23,-0.08,10.63,-0.06,-0.06,-0.04
0.22,-0.09,11.13,-0.04,-0.03,-0.04
0.26,-0.1,11.28,-0.03,0,-0.04
0.27,-0.07,10.9,-0.03,0.03,-0.04
0.38,-0.07,10.2,-0.03,0.06,-0.04
0.48,-0.07,9.43,-0.03,0.07,-0.04
0.62,-0.02,8.46,-0.04,0.06,-0.04
0.76,-0.03,7.62,-0.04,0.04,-0.04
0.74,-0.08,7.58,-0.05,0,-0.04
0.68,-0.16,7.99,-0.06,-0.03,-0.04
0.57,-0.19,8.64,-0.08,-0.06,-0.04
0.47,-0.11,9.14,-0.08,-0.07,-0.04
0.37,-0.09,9.89,-0.07,-0.07,-0.04
0.28,-0.08,10.48,-0.06,-0.06,-0.04
0.23,-0.09,11.22,-0.04,-0.03,-0.04
0.19,-0.09,11.46,-0.04,0,-0.04
0.25,-0.08,11.05,-0.03,0.04,-0.04
0.41,0.03,10.31,-0.02,0.07,-0.04
0.51,-0.02,9.17,-0.02,0.08,-0.04
0.69,-0.01,8.29,-0.03,0.07,-0.04
0.76,-0.05,7.57,-0.04,0.03,-0.04
0.74,-0.14,7.67,-0.05,0,-0.04
0.69,-0.2,8.18,-0.07,-0.04,-0.04
0.6,-0.19,8.59,-0.09,-0.06,-0.05
0.51,-0.02,9.05,-0.09,-0.08,-0.05
0.32,-0.1,9.59,-0.08,-0.09,-0.04
0.26,-0.11,10.53,-0.06,-0.07,-0.04
0.17,-0.13,11.21,-0.05,-0.04,-0.04
0.18,-0.09,11.43,-0.04,-0.01,-0.04
0.26,-0.04,11,-0.03,0.04,-0.04
0.37,-0.03,10.49,-0.02,0.07,-0.04
0.49,-0.01,9.32,-0.02,0.08,-0.04
0.66,-0.02,8.39,-0.03,0.07,-0.04
0.77,-0.02,7.57,-0.04,0.03,-0.04
0.78,-0.04,7.59,-0.05,0,-0.05
0.67,-0.23,8.25,-0.07,-0.03,-0.05
0.63,-0.19,8.54,-0.09,-0.05,-0.05
0.51,-0.06,8.73,-0.1,-0.07,-0.04
0.38,-0.07,9.62,-0.08,-0.08,-0.04
0.38,0.03,10.41,-0.06,-0.07,-0.04
0.16,-0.11,11.21,-0.05,-0.05,-0.04
0.15,-0.09,11.46,-0.04,0,-0.04
0.26,-0.07,11.12,-0.03,0.03,-0.04
0.37,-0.06,10.3,-0.02,0.06,-0.04
0.51,-0.06,9.49,-0.03,0.07,-0.04
0.63,-0.04,8.48,-0.04,0.06,-0.04
0.71,-0.02,7.79,-0.05,0.04,-0.04
0.74,-0.06,7.57,-0.05,0,-0.04
0.7,-0.15,7.86,-0.06,-0.03,-0.04
0.56,-0.16,8.48,-0.08,-0.06,-0.05
0.5,-0.12,9.12,-0.08,-0.07,-0.04
0.35,-0.09,9.83,-0.07,-0.07,-0.04
0.27,-0.09,10.51,-0.06,-0.06,-0.04
0.22,-0.11,11.19,-0.04,-0.03,-0.04
0.21,-0.08,11.33,-0.04,0,-0.04
0.28,-0.06,10.96,-0.03,0.03,-0.04
0.38,-0.07,10.39,-0.03,0.06,-0.04
0.55,-0.07,9.44,-0.03,0.07,-0.04
0.62,-0.05,8.62,-0.04,0.06,-0.04
0.72,-0.02,7.74,-0.05,0.04,-0.04
0.74,-0.07,7.55,-0.05,0,-0.04
0.69,-0.11,7.88,-0.07,-0.03,-0.04
0.57,-0.12,8.48,-0.08,-0.06,-0.04
0.47,-0.14,9.16,-0.08,-0.07,-0.04
0.42,-0.11,9.79,-0.07,-0.07,-0.04
0.28,-0.09,10.64,-0.06,-0.06,-0.04
0.24,-0.12,11.15,-0.05,-0.04,-0.04
0.21,-0.08,11.31,-0.04,-0.01,-0.04
0.28,-0.08,11.05,-0.03,0.03,-0.04
0.36,-0.07,10.48,-0.02,0.06,-0.04
0.53,-0.09,9.54,-0.03,0.07,-0.04
0.61,-0.03,8.64,-0.03,0.06,-0.04
0.73,-0.02,7.77,-0.04,0.04,-0.04
0.75,-0.06,7.58,-0.05,0.01,-0.05
0.69,-0.2,7.99,-0.06,-0.03,-0.05
0.58,-0.23,8.56,-0.08,-0.05,-0.04
0.53,-0.14,9.06,-0.09,-0.07,-0.04
0.41,-0.07,9.68,-0.07,-0.07,-0.04
0.26,-0.12,10.46,-0.06,-0.06,-0.04
0.22,-0.14,11.07,-0.04,-0.03,-0.04
0.22,-0.06,11.21,-0.04,0,-0.04
0.27,-0.06,11.01,-0.03,0.03,-0.04
0.38,-0.07,10.33,-0.03,0.06,-0.04
0.5,-0.06,9.67,-0.03,0.07,-0.04
0.59,-0.04,8.64,-0.04,0.06,-0.04
0.72,-0.03,7.9,-0.04,0.04,-0.04
0.71,-0.06,7.62,-0.05,0,-0.04
0.67,-0.13,7.81,-0.06,-0.02,-0.04
0.57,-0.11,8.43,-0.07,-0.05,-0.04
0.49,-0.12,8.98,-0.08,-0.07,-0.04
0.34,-0.08,9.78,-0.07,-0.07,-0.04
0.28,-0.08,10.43,-0.06,-0.06,-0.04
0.24,-0.11,11.09,-0.05,-0.04,-0.04
0.22,-0.09,11.2,-0.04,-0.01,-0.04
0.28,-0.05,11.03,-0.03,0.03,-0.04
0.31,-0.06,10.53,-0.02,0.06,-0.04
0.5,-0.07,9.76,-0.03,0.07,-0.04
0.63,-0.08,8.71,-0.04,0.06,-0.04
0.73,0,7.76,-0.04,0.04,-0.04
0.79,-0.08,7.47,-0.05,0.01,-0.04
0.69,-0.19,8.09,-0.06,-0.03,-0.04
0.59,-0.24,8.59,-0.08,-0.04,-0.05
0.59,-0.14,8.72,-0.1,-0.07,-0.04
0.46,-0.06,9.12,-0.08,-0.09,-0.04
0.22,-0.13,10.37,-0.06,-0.09,-0.04
0.15,-0.1,11.24,-0.05,-0.06,-0.04
0.11,-0.04,11.53,-0.04,-0.01,-0.04
0.19,-0.06,11.33,-0.03,0.04,-0.04
0.34,-0.06,10.65,-0.02,0.07,-0.04
0.47,-0.01,9.5,-0.02,0.08,-0.04
0.64,-0.06,8.62,-0.03,0.07,-0.04
0.78,-0.02,7.64,-0.03,0.04,-0.04
0.81,-0.12,7.58,-0.04,0.01,-0.04
0.68,-0.22,8.14,-0.07,-0.03,-0.05
0.61,-0.19,8.43,-0.09,-0.05,-0.04
0.55,-0.11,8.62,-0.1,-0.08,-0.04
0.39,-0.03,9.16,-0.08,-0.1,-0.04
0.24,-0.07,10.41,-0.07,-0.09,-0.04
0.16,-0.11,11.27,-0.05,-0.06,-0.04
0.09,-0.07,11.78,-0.04,-0.01,-0.04
0.14,-0.06,11.58,-0.03,0.04,-0.04
0.33,-0.02,10.55,-0.02,0.08,-0.04
0.48,-0.01,9.55,-0.02,0.09,-0.04
0.62,0.04,8.31,-0.02,0.08,-0.04
0.79,-0.03,7.71,-0.02,0.05,-0.04
0.74,-0.16,7.92,-0.04,0.01,-0.04
0.71,-0.25,8.26,-0.07,-0.02,-0.04
0.65,-0.17,8.43,-0.09,-0.05,-0.04
0.63,-0.1,8.48,-0.1,-0.08,-0.04
0.39,-0.06,9.66,-0.07,-0.06,-0.04
0.31,-0.06,10.35,-0.06,-0.06,-0.04
0.26,-0.12,11,-0.05,-0.05,-0.04
0.21,-0.09,11.32,-0.04,-0.01,-0.04
0.24,-0.06,11.16,-0.03,0.02,-0.04
0.34,-0.05,10.51,-0.02,0.05,-0.04
0.48,-0.09,9.81,-0.03,0.07,-0.04
0.6,-0.07,8.8,-0.03,0.06,-0.04
0.73,-0.02,7.96,-0.04,0.04,-0.04
0.75,-0.07,7.59,-0.05,0.01,-0.04
0.68,-0.11,7.76,-0.06,-0.02,-0.04
0.58,-0.14,8.33,-0.07,-0.05,-0.04
0.53,-0.14,8.88,-0.08,-0.07,-0.05
0.38,-0.07,9.59,-0.08,-0.07,-0.04
0.28,-0.09,10.24,-0.06,-0.07,-0.04
0.23,-0.13,11.04,-0.05,-0.04,-0.04
0.18,-0.12,11.27,-0.04,-0.02,-0.04
0.23,-0.07,11.15,-0.03,0.02,-0.04
0.34,-0.04,10.65,-0.03,0.05,-0.04
0.49,-0.05,9.74,-0.03,0.07,-0.04
0.59,-0.04,8.87,-0.03,0.07,-0.04
0.74,-0.03,7.9,-0.04,0.04,-0.04
0.74,-0.07,7.57,-0.05,0.01,-0.04
0.72,-0.11,7.75,-0.06,-0.02,-0.04
0.6,-0.14,8.26,-0.07,-0.05,-0.04
0.52,-0.12,8.93,-0.08,-0.07,-0.04
0.41,-0.08,9.52,-0.08,-0.07,-0.04
0.32,-0.09,10.33,-0.06,-0.07,-0.04
0.23,-0.11,10.89,-0.05,-0.05,-0.04
0.22,-0.1,11.29,-0.04,-0.01,-0.04
0.23,-0.06,11.23,-0.03,0.02,-0.04
0.35,-0.06,10.61,-0.03,0.05,-0.04
0.44,-0.07,9.88,-0.03,0.07,-0.04
0.62,-0.06,9.05,-0.03,0.07,-0.04
0.72,-0.02,8.01,-0.04,0.05,-0.04
0.74,-0.06,7.56,-0.05,0.01,-0.04
0.73,-0.1,7.74,-0.06,-0.02,-0.04
0.62,-0.15,8.32,-0.07,-0.05,-0.05
0.51,-0.15,8.88,-0.08,-0.07,-0.04
0.4,-0.08,9.54,-0.08,-0.07,-0.04
0.33,-0.07,10.25,-0.06,-0.07,-0.04
0.24,-0.1,10.88,-0.05,-0.05,-0.04
0.2,-0.11,11.28,-0.04,-0.02,-0.04
0.24,-0.07,11.25,-0.03,0.01,-0.04
0.34,-0.05,10.66,-0.03,0.05,-0.04
0.44,-0.06,9.95,-0.03,0.07,-0.04
0.59,-0.05,8.96,-0.03,0.07,-0.04
0.69,-0.05,8.12,-0.04,0.05,-0.04
0.75,-0.03,7.58,-0.05,0.02,-0.04
0.71,-0.08,7.71,-0.06,-0.01,-0.04
0.63,-0.15,8.26,-0.07,-0.04,-0.04
0.58,-0.15,8.76,-0.08,-0.06,-0.04
0.4,-0.08,9.54,-0.08,-0.07,-0.04
0.35,-0.09,10.07,-0.07,-0.07,-0.04
0.26,-0.08,10.83,-0.05,-0.05,-0.04
0.19,-0.12,11.27,-0.04,-0.02,-0.04
0.24,-0.06,11.22,-0.03,0.02,-0.04
0.35,-0.07,10.75,-0.03,0.05,-0.04
0.48,-0.06,9.88,-0.03,0.07,-0.04
0.59,-0.09,9.05,-0.03,0.07,-0.04
0.7,-0.02,8.02,-0.04,0.05,-0.04
0.74,-0.04,7.59,-0.05,0.02,-0.04
0.71,-0.09,7.77,-0.06,-0.02,-0.04
0.63,-0.14,8.2,-0.07,-0.04,-0.04
0.56,-0.13,8.87,-0.08,-0.07,-0.05
0.39,-0.1,9.45,-0.08,-0.07,-0.04
0.33,-0.1,10.16,-0.07,-0.07,-0.04
0.27,-0.11,10.83,-0.05,-0.05,-0.04
0.19,-0.09,11.22,-0.04,-0.02,-0.04
0.21,-0.07,11.22,-0.03,0.01,-0.04
0.32,-0.05,10.7,-0.03,0.05,-0.04
0.45,-0.06,9.96,-0.02,0.07,-0.04
0.56,-0.06,9.15,-0.03,0.07,-0.04
0.68,-0.02,8.08,-0.04,0.05,-0.04
0.79,-0.04,7.54,-0.05,0.02,-0.04
0.72,-0.1,7.72,-0.06,-0.01,-0.04
0.6,-0.14,8.31,-0.07,-0.05,-0.04
0.55,-0.16,8.81,-0.08,-0.07,-0.04
0.41,-0.09,9.56,-0.08,-0.07,-0.04
0.31,-0.1,10.28,-0.06,-0.07,-0.04
0.24,-0.09,10.88,-0.05,-0.05,-0.04
0.18,-0.08,11.24,-0.04,-0.02,-0.04
0.23,-0.1,11.21,-0.03,0.01,-0.04
0.31,-0.08,10.68,-0.03,0.05,-0.04
0.42,-0.06,9.98,-0.03,0.06,-0.04
0.58,-0.07,9.05,-0.03,0.07,-0.04
0.67,-0.03,8.18,-0.04,0.05,-0.04
0.75,-0.05,7.61,-0.05,0.02,-0.04
0.71,-0.1,7.68,-0.06,-0.01,-0.04
0.64,-0.11,8.13,-0.07,-0.05,-0.04
0.54,-0.13,8.71,-0.08,-0.06,-0.04
0.4,-0.1,9.49,-0.08,-0.07,-0.04
0.34,-0.11,10.11,-0.07,-0.07,-0.04
0.23,-0.1,10.89,-0.05,-0.05,-0.04
0.17,-0.09,11.19,-0.04,-0.02,-0.04
0.23,-0.04,11.21,-0.03,0.02,-0.04
0.31,-0.06,10.8,-0.03,0.04,-0.04
0.45,-0.07,9.98,-0.03,0.07,-0.04
0.55,-0.07,9.16,-0.03,0.07,-0.04
0.67,-0.04,8.16,-0.04,0.05,-0.04
0.72,-0.03,7.65,-0.05,0.02,-0.04
0.71,-0.11,7.69,-0.06,-0.01,-0.04
0.69,-0.15,8.04,-0.07,-0.04,-0.05
0.57,-0.14,8.73,-0.08,-0.06,-0.04
0.45,-0.1,9.35,-0.08,-0.07,-0.04
0.3,-0.08,10.14,-0.07,-0.07,-0.04
0.24,-0.09,10.79,-0.05,-0.05,-0.04
0.24,-0.11,11.26,-0.04,-0.02,-0.04
0.25,-0.09,11.25,-0.03,0.01,-0.04
0.34,-0.06,10.86,-0.03,0.04,-0.04
0.41,-0.06,10.18,-0.03,0.06,-0.04
0.5,-0.03,9.41,-0.03,0.07,-0.04
0.69,-0.05,8.26,-0.04,0.06,-0.04
0.74,-0.05,7.65,-0.05,0.03,-0.04
0.72,-0.09,7.62,-0.05,0,-0.04
0.69,-0.12,7.99,-0.07,-0.03,-0.04
0.55,-0.15,8.72,-0.08,-0.06,-0.04
0.45,-0.11,9.26,-0.08,-0.07,-0.04
0.36,-0.06,9.94,-0.07,-0.07,-0.04
0.26,-0.09,10.63,-0.06,-0.06,-0.04
0.17,-0.08,11.18,-0.04,-0.03,-0.04
0.2,-0.1,11.28,-0.03,0.01,-0.04
0.32,-0.06,10.84,-0.03,0.04,-0.04
0.37,-0.07,10.21,-0.03,0.06,-0.04
0.53,-0.12,9.27,-0.03,0.07,-0.04
0.64,-0.06,8.42,-0.04,0.06,-0.04
0.75,-0.06,7.65,-0.05,0.03,-0.04
0.73,-0.05,7.64,-0.06,0,-0.04
0.69,-0.13,8,-0.07,-0.04,-0.04
0.53,-0.15,8.54,-0.08,-0.06,-0.05
0.43,-0.11,9.28,-0.08,-0.07,-0.04
0.38,-0.12,9.91,-0.07,-0.07,-0.04
0.27,-0.09,10.68,-0.05,-0.05,-0.04
0.2,-0.09,11.14,-0.04,-0.03,-0.04
0.2,-0.09,11.28,-0.03,0.01,-0.04
0.33,-0.05,10.91,-0.03,0.04,-0.04
0.42,-0.08,10.12,-0.03,0.06,-0.04
0.55,-0.07,9.32,-0.03,0.07,-0.04
0.61,-0.03,8.3,-0.04,0.05,-0.04
0.71,-0.01,7.7,-0.05,0.03,-0.04
0.74,-0.09,7.61,-0.06,-0.01,-0.04
0.69,-0.12,7.99,-0.07,-0.04,-0.04
0.56,-0.12,8.64,-0.08,-0.06,-0.05
0.45,-0.12,9.23,-0.08,-0.07,-0.04
0.36,-0.1,10,-0.07,-0.07,-0.04
0.26,-0.07,10.66,-0.05,-0.06,-0.04
0.24,-0.09,11.12,-0.04,-0.03,-0.04
0.2,-0.09,11.24,-0.03,0,-0.04
0.28,-0.06,10.98,-0.03,0.03,-0.04
0.39,-0.04,10.21,-0.03,0.06,-0.04
0.51,-0.07,9.48,-0.03,0.07,-0.04
0.64,-0.05,8.49,-0.04,0.06,-0.04
0.73,0,7.77,-0.05,0.04,-0.04
0.73,-0.09,7.57,-0.05,0,-0.04
0.7,-0.15,7.84,-0.07,-0.03,-0.04
0.57,-0.13,8.5,-0.08,-0.06,-0.04
0.49,-0.11,9.14,-0.08,-0.07,-0.04
0.33,-0.11,9.85,-0.07,-0.07,-0.04
0.27,-0.09,10.53,-0.06,-0.06,-0.04
0.22,-0.1,11.12,-0.04,-0.03,-0.04
0.21,-0.07,11.23,-0.04,0,-0.04
0.26,-0.04,10.95,-0.03,0.04,-0.04
0.36,-0.06,10.37,-0.03,0.06,-0.04
0.54,-0.11,9.46,-0.03,0.07,-0.04
0.62,-0.06,8.6,-0.04,0.06,-0.04
0.68,-0.02,7.75,-0.05,0.03,-0.04
0.77,-0.08,7.56,-0.05,0,-0.04
0.68,-0.12,7.86,-0.07,-0.03,-0.04
0.58,-0.13,8.4,-0.07,-0.06,-0.04
0.47,-0.14,9.14,-0.08,-0.07,-0.04
0.35,-0.08,9.79,-0.07,-0.07,-0.04
0.27,-0.11,10.58,-0.06,-0.06,-0.04
0.23,-0.12,11.14,-0.05,-0.04,-0.04
0.19,-0.09,11.25,-0.04,0,-0.04
0.27,-0.07,11.07,-0.03,0.03,-0.04
0.38,-0.06,10.34,-0.03,0.06,-0.04
0.49,-0.08,9.61,-0.03,0.07,-0.04
0.63,-0.07,8.75,-0.03,0.06,-0.04
0.73,0,7.8,-0.04,0.04,-0.04
0.72,-0.05,7.58,-0.05,0,-0.04
0.69,-0.14,7.82,-0.06,-0.03,-0.04
0.59,-0.14,8.49,-0.08,-0.06,-0.05
0.51,-0.14,9.08,-0.08,-0.07,-0.04
0.35,-0.11,9.81,-0.07,-0.07,-0.04
0.28,-0.08,10.44,-0.06,-0.06,-0.04
0.25,-0.11,11.12,-0.04,-0.03,-0.04
0.19,-0.09,11.24,-0.04,-0.01,-0.04
0.25,-0.08,11.13,-0.03,0.02,-0.04
0.33,-0.07,10.48,-0.03,0.05,-0.04
0.48,-0.05,9.77,-0.03,0.07,-0.04
0.63,-0.08,8.72,-0.04,0.06,-0.04
0.7,-0.04,7.94,-0.04,0.04,-0.04
0.74,-0.05,7.57,-0.05,0.01,-0.04
0.7,-0.14,7.76,-0.06,-0.02,-0.04
0.59,-0.13,8.36,-0.07,-0.05,-0.04
0.54,-0.14,8.95,-0.08,-0.07,-0.04
0.38,-0.1,9.71,-0.07,-0.07,-0.04
0.33,-0.14,10.35,-0.06,-0.06,-0.04
0.23,-0.1,11.04,-0.05,-0.04,-0.04
0.23,-0.1,11.26,-0.04,-0.01,-0.04
0.25,-0.06,11.09,-0.03,0.03,-0.04
0.38,-0.08,10.59,-0.03,0.05,-0.04
0.51,-0.1,9.65,-0.03,0.07,-0.04
0.59,-0.06,8.87,-0.03,0.06,-0.04
0.73,-0.03,7.9,-0.05,0.04,-0.04
0.74,-0.04,7.58,-0.05,0.01,-0.04
0.73,-0.13,7.78,-0.06,-0.03,-0.04
0.62,-0.14,8.3,-0.07,-0.05,-0.04
0.52,-0.12,9,-0.08,-0.07,-0.04
0.38,-0.08,9.61,-0.08,-0.07,-0.04
0.33,-0.13,10.45,-0.06,-0.06,-0.04
0.25,-0.12,11.01,-0.05,-0.04,-0.04
0.23,-0.09,11.27,-0.04,-0.01,-0.04
0.24,-0.06,11.17,-0.03,0.02,-0.04
0.33,-0.06,10.65,-0.03,0.05,-0.04
0.47,-0.07,9.77,-0.03,0.07,-0.04
0.57,-0.08,8.94,-0.03,0.07,-0.04
0.74,-0.04,7.94,-0.04,0.04,-0.04
0.77,-0.05,7.56,-0.05,0.02,-0.04
0.72,-0.12,7.74,-0.06,-0.02,-0.05
0.64,-0.15,8.19,-0.07,-0.05,-0.04
0.5,-0.14,8.91,-0.08,-0.07,-0.04
0.39,-0.1,9.5,-0.08,-0.07,-0.04
0.28,-0.07,10.35,-0.06,-0.06,-0.04
0.23,-0.11,10.96,-0.05,-0.04,-0.04
0.2,-0.09,11.23,-0.04,-0.01,-0.04
0.23,-0.08,11.16,-0.03,0.02,-0.04
0.36,-0.07,10.58,-0.03,0.05,-0.04
0.47,-0.06,9.92,-0.03,0.07,-0.04
0.59,-0.07,8.92,-0.04,0.07,-0.04
0.69,-0.04,8.05,-0.04,0.05,-0.04
0.72,-0.04,7.59,-0.05,0.01,-0.04
0.74,-0.11,7.74,-0.06,-0.02,-0.04
0.65,-0.13,8.27,-0.07,-0.05,-0.04
0.55,-0.15,8.81,-0.08,-0.07,-0.05
0.39,-0.08,9.63,-0.08,-0.07,-0.04
0.28,-0.1,10.28,-0.06,-0.07,-0.04
0.2,-0.1,10.96,-0.05,-0.04,-0.04
0.24,-0.11,11.3,-0.04,-0.02,-0.04
0.26,-0.06,11.17,-0.03,0.02,-0.04
0.34,-0.06,10.63,-0.03,0.05,-0.04
0.47,-0.06,9.8,-0.03,0.07,-0.04
0.56,-0.05,8.99,-0.03,0.07,-0.04
0.71,-0.04,7.99,-0.04,0.05,-0.04
0.73,-0.04,7.6,-0.05,0.02,-0.04
0.72,-0.11,7.73,-0.06,-0.02,-0.04
0.61,-0.14,8.2,-0.07,-0.05,-0.05
0.54,-0.15,8.89,-0.08,-0.07,-0.04
0.39,-0.09,9.51,-0.08,-0.07,-0.04
0.32,-0.09,10.25,-0.06,-0.07,-0.04
0.19,-0.08,10.86,-0.05,-0.05,-0.04
0.23,-0.1,11.23,-0.04,-0.02,-0.04
0.21,-0.08,11.18,-0.03,0.02,-0.04
0.33,-0.06,10.76,-0.03,0.04,-0.04
0.45,-0.06,9.85,-0.02,0.07,-0.04
0.56,-0.05,9.05,-0.03,0.07,-0.04
0.67,-0.03,8,-0.04,0.05,-0.04
0.74,-0.05,7.58,-0.05,0.02,-0.04
0.72,-0.1,7.66,-0.06,-0.02,-0.04
0.62,-0.13,8.13,-0.07,-0.05,-0.04
0.52,-0.14,8.84,-0.08,-0.07,-0.04
0.44,-0.11,9.3,-0.08,-0.08,-0.04
0.35,-0.06,10.1,-0.06,-0.07,-0.05
0.23,-0.1,10.83,-0.05,-0.05,-0.04
0.24,-0.07,11.33,-0.04,-0.02,-0.04
0.22,-0.08,11.24,-0.03,0.01,-0.04
0.33,-0.06,10.72,-0.03,0.05,-0.04
0.4,-0.06,10.04,-0.03,0.07,-0.04
0.55,-0.04,9.06,-0.03,0.07,-0.04
0.67,-0.03,8.22,-0.04,0.05,-0.04
0.74,-0.03,7.59,-0.05,0.02,-0.04
0.74,-0.11,7.67,-0.06,-0.01,-0.05
0.66,-0.13,8.1,-0.07,-0.04,-0.04
0.56,-0.14,8.67,-0.08,-0.06,-0.04
0.39,-0.07,9.48,-0.08,-0.07,-0.04
0.37,-0.11,10.04,-0.07,-0.07,-0.04
0.3,-0.12,10.78,-0.05,-0.05,-0.05
0.17,-0.09,11.08,-0.04,-0.04,-0.04
0.23,-0.08,11.31,-0.03,0.01,-0.04
0.3,-0.02,10.91,-0.03,0.04,-0.04
0.36,-0.06,10.21,-0.02,0.07,-0.04
0.54,-0.06,9.19,-0.03,0.07,-0.04
0.69,-0.05,8.31,-0.04,0.06,-0.04
0.68,-0.08,7.67,-0.05,0.02,-0.04
0.74,-0.04,7.62,-0.06,-0.01,-0.04
0.62,-0.13,8.08,-0.07,-0.04,-0.04
0.57,-0.1,8.63,-0.08,-0.06,-0.04
0.41,-0.05,9.39,-0.08,-0.07,-0.04
0.36,-0.1,10.02,-0.07,-0.07,-0.04
0.23,-0.09,10.85,-0.05,-0.05,-0.04
0.18,-0.09,11.19,-0.04,-0.02,-0.04
0.25,-0.07,11.23,-0.03,0.01,-0.04
0.3,-0.03,10.83,-0.03,0.04,-0.04
0.4,-0.04,10.07,-0.03,0.06,-0.04
0.56,-0.1,9.34,-0.03,0.07,-0.04
0.65,-0.04,8.22,-0.04,0.06,-0.04
0.71,-0.03,7.61,-0.05,0.03,-0.04
0.7,-0.1,7.62,-0.06,-0.01,-0.04
0.66,-0.12,7.95,-0.07,-0.04,-0.04
0.57,-0.14,8.64,-0.08,-0.06,-0.05
0.42,-0.13,9.28,-0.08,-0.07,-0.05
0.31,-0.16,10.06,-0.07,-0.07,-0.04
0.31,-0.11,10.69,-0.05,-0.05,-0.04
0.19,-0.07,11.25,-0.04,-0.03,-0.04
0.26,-0.09,11.36,-0.04,0,-0.04
